candidate_id,bin,route_combination,operator_class,route_class,partition_signature,closure_depth,q_sign,q_abs,native_charge_axis,spin_or_hand_class,closure_status,stability_status,M_native,surface_sign,surface_depth,surface_packet_address,S_debit_or_credit,M_observed_candidate,qA_source_support,tensor_carrier_support,retained_write_support,matter_row_allowed,latest_matter_row_allowed,promotion_status,latest_promotion_status,latest_boundary_subtype,latest_override_source,vault_identity,known_identity_label,identity_assignment_role,known_label_used_as_construction_input,matter_gate_reason,complement_role,in_matter_table,periodic_layer_relation,numeric_duplicate_class
QP093A-0217,bound_composite_rows,color_triad[6+6+9],GROUND_BARYON_3BODY,three_owner_color_closure,6+6+9,0,neutral,0,triadic_charge_axis,fermion_baryon_half_write,REJECT_NEGATIVE_OBSERVED_SURFACE,REJECTED_FAKE_CLOSURE,5508,positive_debit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=0,6885.00,-1377.00,0,0,0,no,no,REJECTED_NEGATIVE_SURFACE,REJECTED_NEGATIVE_SURFACE,,QP093A,QP093A-0217|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=6+6+9|d=0|q=neutral:0,,native_identity_no_external_label,no,REJECT_NOT_MATTER_ALLOWED,NEGATIVE_SURFACE_COLOR_CLOSURE,no,separate_element_family_layer,none
QP093A-0218,bound_composite_rows,color_triad[6+6+12],GROUND_BARYON_3BODY,three_owner_color_closure,6+6+12,0,neutral,0,triadic_charge_axis,fermion_baryon_half_write,REJECT_NEGATIVE_OBSERVED_SURFACE,REJECTED_FAKE_CLOSURE,7776,positive_debit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=0,9720.00,-1944.00,0,0,0,no,no,REJECTED_NEGATIVE_SURFACE,REJECTED_NEGATIVE_SURFACE,,QP093A,QP093A-0218|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=6+6+12|d=0|q=neutral:0,,native_identity_no_external_label,no,REJECT_NOT_MATTER_ALLOWED,NEGATIVE_SURFACE_COLOR_CLOSURE,no,separate_element_family_layer,none
QP093A-0219,bound_composite_rows,color_triad[6+8+8],OCTET_COMPOSITE,three_owner_color_closure,6+8+8,3,neutral,0,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,5904,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=0,3.630208333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,5900.369791666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,5900.369791666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,737.5462239583333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,5162.823567708333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0219|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=6+8+8|d=3|q=neutral:0,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0220,bound_composite_rows,color_triad[6+8+9],OCTET_COMPOSITE,three_owner_color_closure,6+8+9,3,negative,2,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,6516,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=2,-0.8641493055555555555555555555555555555555555555555555555555555555555555555555555555555555555555555556,6516.864149305555555555555555555555555555555555555555555555555555555555555555555555555555555555555556,6607.376151379243827160493827160493827160493827160493827160493827160493827160493827160493827160493828,825.9220189224054783950617283950617283950617283950617283950617283950617283950617283950617283950617285,5781.45413245683834876543209876543209876543209876543209876543209876543209876543209876543209876543210,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0220|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=6+8+9|d=3|q=negative:2,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0221,bound_composite_rows,color_triad[6+8+12],OCTET_COMPOSITE,three_owner_color_closure,6+8+12,3,negative,2,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,8784,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=2,-1.164930555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555556,8785.164930555555555555555555555555555555555555555555555555555555555555555555555555555555555555555556,8907.181110146604938271604938271604938271604938271604938271604938271604938271604938271604938271604940,1113.397638768325617283950617283950617283950617283950617283950617283950617283950617283950617283950618,7793.783471378279320987654320987654320987654320987654320987654320987654320987654320987654320987654322,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0221|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=6+8+12|d=3|q=negative:2,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0222,bound_composite_rows,color_triad[6+9+9],GROUND_BARYON_3BODY,three_owner_color_closure,6+9+9,0,negative,3,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,7128,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=3,-3564.00,10692.00,10914.75000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1364.34375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,9550.40625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0222|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=6+9+9|d=0|q=negative:3,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0223,bound_composite_rows,color_triad[6+9+12],GROUND_BARYON_3BODY,three_owner_color_closure,6+9+12,0,negative,3,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,9396,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=3,-4698.00,14094.00,14387.62500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1798.45312500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,12589.1718750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0223|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=6+9+12|d=0|q=negative:3,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0224,bound_composite_rows,color_triad[6+12+12],GROUND_BARYON_3BODY,three_owner_color_closure,6+12+12,0,negative,6,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,11664,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=6,-8748.00,20412.00,21262.50000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,2657.812500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,18604.68750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0224|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=6+12+12|d=0|q=negative:6,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0226,bound_composite_rows,color_triad[8+8+9],OCTET_COMPOSITE,three_owner_color_closure,8+8+9,3,neutral,0,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,7524,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=0,4.626302083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,7519.373697916666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,7519.373697916666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,939.9217122395833333333333333333333333333333333333333333333333333333333333333333333333333333333333334,6579.451985677083333333333333333333333333333333333333333333333333333333333333333333333333333333333334,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0226|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=8+8+9|d=3|q=neutral:0,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0227,bound_composite_rows,color_triad[8+8+12],OCTET_COMPOSITE,three_owner_color_closure,8+8+12,3,neutral,0,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,9792,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=0,6.020833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,9785.979166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,9785.979166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,1223.247395833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,8562.731770833333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0227|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=8+8+12|d=3|q=neutral:0,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0228,bound_composite_rows,color_triad[8+9+9],OCTET_COMPOSITE,three_owner_color_closure,8+9+9,3,negative,1,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,8136,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=1,-0.6866319444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444442,8136.686631944444444444444444444444444444444444444444444444444444444444444444444444444444444444444444,8193.191400221836419753086419753086419753086419753086419753086419753086419753086419753086419753086416,1024.148925027729552469135802469135802469135802469135802469135802469135802469135802469135802469135802,7169.042475194106867283950617283950617283950617283950617283950617283950617283950617283950617283950614,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0228|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=8+9+9|d=3|q=negative:1,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0229,bound_composite_rows,color_triad[8+9+12],OCTET_COMPOSITE,three_owner_color_closure,8+9+12,3,negative,1,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,10404,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=1,-0.8780381944444444444444444444444444444444444444444444444444444444444444444444444444444444444444444442,10404.87803819444444444444444444444444444444444444444444444444444444444444444444444444444444444444444,10477.13413568190586419753086419753086419753086419753086419753086419753086419753086419753086419753086,1309.641766960238233024691358024691358024691358024691358024691358024691358024691358024691358024691358,9167.492368721667631172839506172839506172839506172839506172839506172839506172839506172839506172839502,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0229|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=8+9+12|d=3|q=negative:1,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0230,bound_composite_rows,color_triad[8+12+12],OCTET_COMPOSITE,three_owner_color_closure,8+12+12,3,negative,4,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,12672,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=4,-2.902777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777,12674.90277777777777777777777777777777777777777777777777777777777777777777777777777777777777777777778,13026.98341049382716049382716049382716049382716049382716049382716049382716049382716049382716049382717,1628.372926311728395061728395061728395061728395061728395061728395061728395061728395061728395061728396,11398.61048418209876543209876543209876543209876543209876543209876543209876543209876543209876543209877,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0230|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=8+12+12|d=3|q=negative:4,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0231,bound_composite_rows,color_triad[9+9+9],GROUND_BARYON_3BODY,three_owner_color_closure,9+9+9,0,neutral,0,triadic_charge_axis,fermion_baryon_half_write,REJECT_NEGATIVE_OBSERVED_SURFACE,REJECTED_FAKE_CLOSURE,8748,positive_debit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=0,10935.00,-2187.00,0,0,0,no,no,REJECTED_NEGATIVE_SURFACE,REJECTED_NEGATIVE_SURFACE,,QP093A,QP093A-0231|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=9+9+9|d=0|q=neutral:0,,native_identity_no_external_label,no,REJECT_NOT_MATTER_ALLOWED,NEGATIVE_SURFACE_COLOR_CLOSURE,no,separate_element_family_layer,none
QP093A-0232,bound_composite_rows,color_triad[9+9+12],GROUND_BARYON_3BODY,three_owner_color_closure,9+9+12,0,neutral,0,triadic_charge_axis,fermion_baryon_half_write,REJECT_NEGATIVE_OBSERVED_SURFACE,REJECTED_FAKE_CLOSURE,11016,positive_debit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=0,13770.00,-2754.00,0,0,0,no,no,REJECTED_NEGATIVE_SURFACE,REJECTED_NEGATIVE_SURFACE,,QP093A,QP093A-0232|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=9+9+12|d=0|q=neutral:0,,native_identity_no_external_label,no,REJECT_NOT_MATTER_ALLOWED,NEGATIVE_SURFACE_COLOR_CLOSURE,no,separate_element_family_layer,none
QP093A-0233,bound_composite_rows,color_triad[9+12+12],GROUND_BARYON_3BODY,three_owner_color_closure,9+12+12,0,negative,3,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,13284,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=3,-6642.00,19926.00,20341.12499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,2542.640624999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,17798.48437499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0233|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=9+12+12|d=0|q=negative:3,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0234,bound_composite_rows,color_triad[12+12+12],GROUND_BARYON_3BODY,three_owner_color_closure,12+12+12,0,neutral,0,triadic_charge_axis,fermion_baryon_half_write,REJECT_NEGATIVE_OBSERVED_SURFACE,REJECTED_FAKE_CLOSURE,15552,positive_debit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=0,19440.00,-3888.00,0,0,0,no,no,REJECTED_NEGATIVE_SURFACE,REJECTED_NEGATIVE_SURFACE,,QP093A,QP093A-0234|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=12+12+12|d=0|q=neutral:0,,native_identity_no_external_label,no,REJECT_NOT_MATTER_ALLOWED,NEGATIVE_SURFACE_COLOR_CLOSURE,no,separate_element_family_layer,none
QP093A-0242,unstable_resonance_rows,pair_write[1|anti12],OCTET_COMPOSITE,two_owner_pair_closure,1+12,3,negative,11,pair_charge_axis,boson_integer_write,CLOSED_PAIR_WRITE,UNSTABLE_PAIR_HEAVY_CANDIDATE,177,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=11,-0.1002965856481481481481481481481481481481481481481481481481481481481481481481481481481481481481481482,177.1002965856481481481481481481481481481481481481481481481481481481481481481481481481481481481481481,190.6287914637184927983539094650205761316872427983539094650205761316872427983539094650205761316872428,23.82859893296481159979423868312757201646090534979423868312757201646090534979423868312757201646090535,166.8001925307536811985596707818930041152263374485596707818930041152263374485596707818930041152263375,yes,yes,BOUND_COMPOSITE_ROW_ALLOWED,BOUND_COMPOSITE_ROW_ALLOWED,,QP093A,QP093A-0242|unstable_resonance_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=1+12|d=3|q=negative:11,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,UNSTABLE_RESONANCE_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0250,unstable_resonance_rows,pair_write[2|anti12],OCTET_COMPOSITE,two_owner_pair_closure,2+12,3,negative,10,pair_charge_axis,boson_integer_write,CLOSED_PAIR_WRITE,UNSTABLE_PAIR_HEAVY_CANDIDATE,318,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=10,-0.1648582175925925925925925925925925925925925925925925925925925925925925925925925925925925925925925926,318.1648582175925925925925925925925925925925925925925925925925925925925925925925925925925925925925926,340.2596400382587448559670781893004115226337448559670781893004115226337448559670781893004115226337447,42.53245500478234310699588477366255144032921810699588477366255144032921810699588477366255144032921809,297.7271850334764017489711934156378600823045267489711934156378600823045267489711934156378600823045266,yes,yes,BOUND_COMPOSITE_ROW_ALLOWED,BOUND_COMPOSITE_ROW_ALLOWED,,QP093A,QP093A-0250|unstable_resonance_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=2+12|d=3|q=negative:10,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,UNSTABLE_RESONANCE_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0258,unstable_resonance_rows,pair_write[3|anti12],OCTET_COMPOSITE,two_owner_pair_closure,3+12,3,negative,9,pair_charge_axis,boson_integer_write,CLOSED_PAIR_WRITE,UNSTABLE_PAIR_HEAVY_CANDIDATE,459,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=9,-0.2158203125,459.2158203125,487.91680908203125,60.98960113525390625,426.92720794677734375,yes,yes,BOUND_COMPOSITE_ROW_ALLOWED,BOUND_COMPOSITE_ROW_ALLOWED,,QP093A,QP093A-0258|unstable_resonance_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=3+12|d=3|q=negative:9,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,UNSTABLE_RESONANCE_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0266,unstable_resonance_rows,pair_write[4|anti12],OCTET_COMPOSITE,two_owner_pair_closure,4+12,3,negative,8,pair_charge_axis,boson_integer_write,CLOSED_PAIR_WRITE,UNSTABLE_PAIR_HEAVY_CANDIDATE,600,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=8,-0.2531828703703703703703703703703703703703703703703703703703703703703703703703703703703703703703703704,600.2531828703703703703703703703703703703703703703703703703703703703703703703703703703703703703703704,633.6005819187242798353909465020576131687242798353909465020576131687242798353909465020576131687242801,79.20007273984053497942386831275720164609053497942386831275720164609053497942386831275720164609053501,554.4005091788837448559670781893004115226337448559670781893004115226337448559670781893004115226337451,yes,yes,BOUND_COMPOSITE_ROW_ALLOWED,BOUND_COMPOSITE_ROW_ALLOWED,,QP093A,QP093A-0266|unstable_resonance_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=4+12|d=3|q=negative:8,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,UNSTABLE_RESONANCE_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0274,unstable_resonance_rows,pair_write[6|anti12],OCTET_COMPOSITE,two_owner_pair_closure,6+12,3,negative,6,pair_charge_axis,boson_integer_write,CLOSED_PAIR_WRITE,UNSTABLE_PAIR_HEAVY_CANDIDATE,882,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=6,-0.2871093750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,882.2871093750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,919.0490722656250000000000000000000000000000000000000000000000000000000000000000000000000000000000003,114.8811340332031250000000000000000000000000000000000000000000000000000000000000000000000000000000000,804.1679382324218750000000000000000000000000000000000000000000000000000000000000000000000000000000002,yes,yes,BOUND_COMPOSITE_ROW_ALLOWED,BOUND_COMPOSITE_ROW_ALLOWED,,QP093A,QP093A-0274|unstable_resonance_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=6+12|d=3|q=negative:6,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,UNSTABLE_RESONANCE_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0282,unstable_resonance_rows,pair_write[8|anti12],OCTET_COMPOSITE,two_owner_pair_closure,8+12,3,negative,4,pair_charge_axis,boson_integer_write,CLOSED_PAIR_WRITE,UNSTABLE_PAIR_HEAVY_CANDIDATE,1164,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=4,-0.2666377314814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815,1164.266637731481481481481481481481481481481481481481481481481481481481481481481481481481481481481481,1196.607377668467078189300411522633744855967078189300411522633744855967078189300411522633744855967078,149.5759222085583847736625514403292181069958847736625514403292181069958847736625514403292181069958848,1047.031455459908693415637860082304526748971193415637860082304526748971193415637860082304526748971193,yes,yes,BOUND_COMPOSITE_ROW_ALLOWED,BOUND_COMPOSITE_ROW_ALLOWED,,QP093A,QP093A-0282|unstable_resonance_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=8+12|d=3|q=negative:4,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,UNSTABLE_RESONANCE_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0290,unstable_resonance_rows,pair_write[9|anti12],OCTET_COMPOSITE,two_owner_pair_closure,9+12,3,negative,3,pair_charge_axis,boson_integer_write,CLOSED_PAIR_WRITE,UNSTABLE_PAIR_HEAVY_CANDIDATE,1305,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=3,-0.2360026041666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,1305.236002604166666666666666666666666666666666666666666666666666666666666666666666666666666666666667,1332.428419325086805555555555555555555555555555555555555555555555555555555555555555555555555555555555,166.5535524156358506944444444444444444444444444444444444444444444444444444444444444444444444444444444,1165.874866909450954861111111111111111111111111111111111111111111111111111111111111111111111111111111,yes,yes,BOUND_COMPOSITE_ROW_ALLOWED,BOUND_COMPOSITE_ROW_ALLOWED,,QP093A,QP093A-0290|unstable_resonance_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=9+12|d=3|q=negative:3,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,UNSTABLE_RESONANCE_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0291,unstable_resonance_rows,pair_write[12|anti1],OCTET_COMPOSITE,two_owner_pair_closure,12+1,3,positive,11,pair_charge_axis,boson_integer_write,CLOSED_PAIR_WRITE,UNSTABLE_PAIR_HEAVY_CANDIDATE,177,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=11,0.1002965856481481481481481481481481481481481481481481481481481481481481481481481481481481481481481482,176.8997034143518518518518518518518518518518518518518518518518518518518518518518518518518518518518519,190.4128752029481738683127572016460905349794238683127572016460905349794238683127572016460905349794239,23.80160940036852173353909465020576131687242798353909465020576131687242798353909465020576131687242799,166.6112658025796521347736625514403292181069958847736625514403292181069958847736625514403292181069959,yes,yes,BOUND_COMPOSITE_ROW_ALLOWED,BOUND_COMPOSITE_ROW_ALLOWED,,QP093A,QP093A-0291|unstable_resonance_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=12+1|d=3|q=positive:11,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,UNSTABLE_RESONANCE_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0292,unstable_resonance_rows,pair_write[12|anti2],OCTET_COMPOSITE,two_owner_pair_closure,12+2,3,positive,10,pair_charge_axis,boson_integer_write,CLOSED_PAIR_WRITE,UNSTABLE_PAIR_HEAVY_CANDIDATE,318,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=10,0.1648582175925925925925925925925925925925925925925925925925925925925925925925925925925925925925925926,317.8351417824074074074074074074074074074074074074074074074074074074074074074074074074074074074074074,339.9070266284079218106995884773662551440329218106995884773662551440329218106995884773662551440329217,42.48837832855099022633744855967078189300411522633744855967078189300411522633744855967078189300411521,297.4186482998569315843621399176954732510288065843621399176954732510288065843621399176954732510288065,yes,yes,BOUND_COMPOSITE_ROW_ALLOWED,BOUND_COMPOSITE_ROW_ALLOWED,,QP093A,QP093A-0292|unstable_resonance_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=12+2|d=3|q=positive:10,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,UNSTABLE_RESONANCE_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0293,unstable_resonance_rows,pair_write[12|anti3],OCTET_COMPOSITE,two_owner_pair_closure,12+3,3,positive,9,pair_charge_axis,boson_integer_write,CLOSED_PAIR_WRITE,UNSTABLE_PAIR_HEAVY_CANDIDATE,459,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=9,0.2158203125,458.7841796875,487.45819091796875,60.93227386474609375,426.52591705322265625,yes,yes,BOUND_COMPOSITE_ROW_ALLOWED,BOUND_COMPOSITE_ROW_ALLOWED,,QP093A,QP093A-0293|unstable_resonance_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=12+3|d=3|q=positive:9,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,UNSTABLE_RESONANCE_COMPLEMENT,no,separate_element_family_layer,none
