candidate_id,bin,route_class,partition,depth,sign,q_abs,operator_class,closure_status,M_native,qA_source_support,category,pdg_anchor,sam_role,sub_role,sealed_cr_reference,notes
QP093A-0235,bound_composite_rows,two_owner_pair_closure,1+1,1,neutral,0,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,12,10.75,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0236,bound_composite_rows,two_owner_pair_closure,1+2,3,negative,1,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,27,27.19274450231481481481481481481481481481481481481481481481481481481481481481481481481481481481481480,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0237,bound_composite_rows,two_owner_pair_closure,1+3,3,negative,2,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,42,42.59360130529835390946502057613168724279835390946502057613168724279835390946502057613168724279835391,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0238,bound_composite_rows,two_owner_pair_closure,1+4,3,negative,3,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,57,58.20433666087962962962962962962962962962962962962962962962962962962962962962962962962962962962962962,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0239,bound_composite_rows,two_owner_pair_closure,1+6,3,negative,5,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,87,90.05556359310699588477366255144032921810699588477366255144032921810699588477366255144032921810699586,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0240,bound_composite_rows,two_owner_pair_closure,1+8,3,negative,7,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,117,122.7466664255401234567901234567901234567901234567901234567901234567901234567901234567901234567901234,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0241,bound_composite_rows,two_owner_pair_closure,1+9,3,negative,8,OCTET_COMPOSITE,CLOSED_PAIR_WRITE,132,139.3921280221193415637860082304526748971193415637860082304526748971193415637860082304526748971193416,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0242,unstable_resonance_rows,two_owner_pair_closure,1+12,3,negative,11,OCTET_COMPOSITE,CLOSED_PAIR_WRITE,177,190.6287914637184927983539094650205761316872427983539094650205761316872427983539094650205761316872428,COMPOSITE_UNANCHORED,,two_owner_pair_closure,unstable_resonance_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0243,bound_composite_rows,two_owner_pair_closure,2+1,3,positive,1,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,27,27.18225549768518518518518518518518518518518518518518518518518518518518518518518518518518518518518518,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0244,bound_composite_rows,two_owner_pair_closure,2+2,1,neutral,0,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,48,43.00,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0245,bound_composite_rows,two_owner_pair_closure,2+3,3,negative,1,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,75,75.53540139531893004115226337448559670781893004115226337448559670781893004115226337448559670781893001,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0246,bound_composite_rows,two_owner_pair_closure,2+4,3,negative,2,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,102,103.4416031700102880658436213991769547325102880658436213991769547325102880658436213991769547325102881,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0247,bound_composite_rows,two_owner_pair_closure,2+6,3,negative,4,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,156,160.3874582047325102880658436213991769547325102880658436213991769547325102880658436213991769547325103,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0248,bound_composite_rows,two_owner_pair_closure,2+8,3,negative,6,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,210,218.8449435763888888888888888888888888888888888888888888888888888888888888888888888888888888888888889,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0249,bound_composite_rows,two_owner_pair_closure,2+9,3,negative,7,OCTET_COMPOSITE,CLOSED_PAIR_WRITE,237,248.6137170359921553497942386831275720164609053497942386831275720164609053497942386831275720164609053,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0250,unstable_resonance_rows,two_owner_pair_closure,2+12,3,negative,10,OCTET_COMPOSITE,CLOSED_PAIR_WRITE,318,340.2596400382587448559670781893004115226337448559670781893004115226337448559670781893004115226337447,COMPOSITE_UNANCHORED,,two_owner_pair_closure,unstable_resonance_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0251,bound_composite_rows,two_owner_pair_closure,3+1,3,positive,2,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,42,42.57306536136831275720164609053497942386831275720164609053497942386831275720164609053497942386831277,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0252,bound_composite_rows,two_owner_pair_closure,3+2,3,positive,1,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,75,75.50626527134773662551440329218106995884773662551440329218106995884773662551440329218106995884773659,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0253,bound_composite_rows,two_owner_pair_closure,3+3,1,neutral,0,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,108,96.75,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0254,bound_composite_rows,two_owner_pair_closure,3+4,3,negative,1,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,147,148.0493867348251028806584362139917695473251028806584362139917695473251028806584362139917695473251028,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0255,bound_composite_rows,two_owner_pair_closure,3+6,3,negative,3,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,225,229.7539605034722222222222222222222222222222222222222222222222222222222222222222222222222222222222222,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0256,bound_composite_rows,two_owner_pair_closure,3+8,3,negative,5,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,303,313.6417904449588477366255144032921810699588477366255144032921810699588477366255144032921810699588476,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0257,bound_composite_rows,two_owner_pair_closure,3+9,3,negative,6,OCTET_COMPOSITE,CLOSED_PAIR_WRITE,342,356.3659667968750000000000000000000000000000000000000000000000000000000000000000000000000000000000001,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0258,unstable_resonance_rows,two_owner_pair_closure,3+12,3,negative,9,OCTET_COMPOSITE,CLOSED_PAIR_WRITE,459,487.91680908203125,COMPOSITE_UNANCHORED,,two_owner_pair_closure,unstable_resonance_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0259,bound_composite_rows,two_owner_pair_closure,4+1,3,positive,3,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,57,58.17066333912037037037037037037037037037037037037037037037037037037037037037037037037037037037037035,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0260,bound_composite_rows,two_owner_pair_closure,4+2,3,positive,2,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,102,103.3917301633230452674897119341563786008230452674897119341563786008230452674897119341563786008230453,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0261,bound_composite_rows,two_owner_pair_closure,4+3,3,positive,1,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,147,147.9922799318415637860082304526748971193415637860082304526748971193415637860082304526748971193415637,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0262,bound_composite_rows,two_owner_pair_closure,4+4,1,neutral,0,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,192,172.00,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0263,bound_composite_rows,two_owner_pair_closure,4+6,3,negative,2,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,294,298.1552091370884773662551440329218106995884773662551440329218106995884773662551440329218106995884774,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0264,bound_composite_rows,two_owner_pair_closure,4+8,3,negative,4,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,396,407.1373939043209876543209876543209876543209876543209876543209876543209876543209876543209876543209878,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0265,bound_composite_rows,two_owner_pair_closure,4+9,3,negative,5,OCTET_COMPOSITE,CLOSED_PAIR_WRITE,447,462.6490882904931841563786008230452674897119341563786008230452674897119341563786008230452674897119340,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0266,unstable_resonance_rows,two_owner_pair_closure,4+12,3,negative,8,OCTET_COMPOSITE,CLOSED_PAIR_WRITE,600,633.6005819187242798353909465020576131687242798353909465020576131687242798353909465020576131687242801,COMPOSITE_UNANCHORED,,two_owner_pair_closure,unstable_resonance_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0267,bound_composite_rows,two_owner_pair_closure,6+1,3,positive,5,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,87,89.98610307355967078189300411522633744855967078189300411522633744855967078189300411522633744855967077,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0268,bound_composite_rows,two_owner_pair_closure,6+2,3,positive,4,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,156,160.2792084619341563786008230452674897119341563786008230452674897119341563786008230452674897119341565,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0269,bound_composite_rows,two_owner_pair_closure,6+3,3,positive,3,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,225,229.6210394965277777777777777777777777777777777777777777777777777777777777777777777777777777777777777,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0270,bound_composite_rows,two_owner_pair_closure,6+4,3,positive,2,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,294,298.0114575295781893004115226337448559670781893004115226337448559670781893004115226337448559670781893,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0271,bound_composite_rows,two_owner_pair_closure,6+6,1,neutral,0,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,432,387.00,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0272,bound_composite_rows,two_owner_pair_closure,6+8,3,negative,2,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,582,590.2256180877057613168724279835390946502057613168724279835390946502057613168724279835390946502057613,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0273,bound_composite_rows,two_owner_pair_closure,6+9,3,negative,3,OCTET_COMPOSITE,CLOSED_PAIR_WRITE,657,670.8087904188368055555555555555555555555555555555555555555555555555555555555555555555555555555555554,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0274,unstable_resonance_rows,two_owner_pair_closure,6+12,3,negative,6,OCTET_COMPOSITE,CLOSED_PAIR_WRITE,882,919.0490722656250000000000000000000000000000000000000000000000000000000000000000000000000000000000003,COMPOSITE_UNANCHORED,,two_owner_pair_closure,unstable_resonance_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0275,bound_composite_rows,two_owner_pair_closure,8+1,3,positive,7,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,117,122.6283335744598765432098765432098765432098765432098765432098765432098765432098765432098765432098765,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0276,bound_composite_rows,two_owner_pair_closure,8+2,3,positive,6,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,210,218.6550564236111111111111111111111111111111111111111111111111111111111111111111111111111111111111112,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0277,bound_composite_rows,two_owner_pair_closure,8+3,3,positive,5,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,303,313.3998762217078189300411522633744855967078189300411522633744855967078189300411522633744855967078189,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0278,bound_composite_rows,two_owner_pair_closure,8+4,3,positive,4,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,396,406.8626060956790123456790123456790123456790123456790123456790123456790123456790123456790123456790124,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0279,bound_composite_rows,two_owner_pair_closure,8+6,3,positive,2,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,582,589.9410485789609053497942386831275720164609053497942386831275720164609053497942386831275720164609055,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0280,bound_composite_rows,two_owner_pair_closure,8+8,1,neutral,0,BOUND_COLOR_PAIR,CLOSED_PAIR_WRITE,768,688.00,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0281,bound_composite_rows,two_owner_pair_closure,8+9,3,negative,1,OCTET_COMPOSITE,CLOSED_PAIR_WRITE,867,873.0945113068254886831275720164609053497942386831275720164609053497942386831275720164609053497942383,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0282,unstable_resonance_rows,two_owner_pair_closure,8+12,3,negative,4,OCTET_COMPOSITE,CLOSED_PAIR_WRITE,1164,1196.607377668467078189300411522633744855967078189300411522633744855967078189300411522633744855967078,COMPOSITE_UNANCHORED,,two_owner_pair_closure,unstable_resonance_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0283,bound_composite_rows,two_owner_pair_closure,9+1,3,positive,8,OCTET_COMPOSITE,CLOSED_PAIR_WRITE,132,139.2745386445473251028806584362139917695473251028806584362139917695473251028806584362139917695473251,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0284,bound_composite_rows,two_owner_pair_closure,9+2,3,positive,7,OCTET_COMPOSITE,CLOSED_PAIR_WRITE,237,248.4279496306745113168724279835390946502057613168724279835390946502057613168724279835390946502057613,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0285,bound_composite_rows,two_owner_pair_closure,9+3,3,positive,6,OCTET_COMPOSITE,CLOSED_PAIR_WRITE,342,356.1340332031250000000000000000000000000000000000000000000000000000000000000000000000000000000000001,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0286,bound_composite_rows,two_owner_pair_closure,9+4,3,positive,5,OCTET_COMPOSITE,CLOSED_PAIR_WRITE,447,462.3925783761734825102880658436213991769547325102880658436213991769547325102880658436213991769547324,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0287,bound_composite_rows,two_owner_pair_closure,9+6,3,positive,3,OCTET_COMPOSITE,CLOSED_PAIR_WRITE,657,670.5662095811631944444444444444444444444444444444444444444444444444444444444444444444444444444444442,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0288,bound_composite_rows,two_owner_pair_closure,9+8,3,positive,1,OCTET_COMPOSITE,CLOSED_PAIR_WRITE,867,872.9471553598411779835390946502057613168724279835390946502057613168724279835390946502057613168724276,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0289,bound_composite_rows,two_owner_pair_closure,9+9,1,neutral,0,OCTET_COMPOSITE,CLOSED_PAIR_WRITE,972,885.9375,COMPOSITE_UNANCHORED,,two_owner_pair_closure,bound_composite_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0290,unstable_resonance_rows,two_owner_pair_closure,9+12,3,negative,3,OCTET_COMPOSITE,CLOSED_PAIR_WRITE,1305,1332.428419325086805555555555555555555555555555555555555555555555555555555555555555555555555555555555,COMPOSITE_UNANCHORED,,two_owner_pair_closure,unstable_resonance_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0291,unstable_resonance_rows,two_owner_pair_closure,12+1,3,positive,11,OCTET_COMPOSITE,CLOSED_PAIR_WRITE,177,190.4128752029481738683127572016460905349794238683127572016460905349794238683127572016460905349794239,COMPOSITE_UNANCHORED,,two_owner_pair_closure,unstable_resonance_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0292,unstable_resonance_rows,two_owner_pair_closure,12+2,3,positive,10,OCTET_COMPOSITE,CLOSED_PAIR_WRITE,318,339.9070266284079218106995884773662551440329218106995884773662551440329218106995884773662551440329217,COMPOSITE_UNANCHORED,,two_owner_pair_closure,unstable_resonance_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0293,unstable_resonance_rows,two_owner_pair_closure,12+3,3,positive,9,OCTET_COMPOSITE,CLOSED_PAIR_WRITE,459,487.45819091796875,COMPOSITE_UNANCHORED,,two_owner_pair_closure,unstable_resonance_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0294,unstable_resonance_rows,two_owner_pair_closure,12+4,3,positive,8,OCTET_COMPOSITE,CLOSED_PAIR_WRITE,600,633.0660847479423868312757201646090534979423868312757201646090534979423868312757201646090534979423871,COMPOSITE_UNANCHORED,,two_owner_pair_closure,unstable_resonance_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0295,unstable_resonance_rows,two_owner_pair_closure,12+6,3,positive,6,OCTET_COMPOSITE,CLOSED_PAIR_WRITE,882,918.4509277343750000000000000000000000000000000000000000000000000000000000000000000000000000000000003,COMPOSITE_UNANCHORED,,two_owner_pair_closure,unstable_resonance_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0296,unstable_resonance_rows,two_owner_pair_closure,12+8,3,positive,4,OCTET_COMPOSITE,CLOSED_PAIR_WRITE,1164,1196.059288998199588477366255144032921810699588477366255144032921810699588477366255144032921810699589,COMPOSITE_UNANCHORED,,two_owner_pair_closure,unstable_resonance_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0297,unstable_resonance_rows,two_owner_pair_closure,12+9,3,positive,3,OCTET_COMPOSITE,CLOSED_PAIR_WRITE,1305,1331.946580674913194444444444444444444444444444444444444444444444444444444444444444444444444444444444,COMPOSITE_UNANCHORED,,two_owner_pair_closure,unstable_resonance_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0298,unstable_resonance_rows,two_owner_pair_closure,12+12,1,neutral,0,OCTET_COMPOSITE,CLOSED_PAIR_WRITE,1728,1575.0000,COMPOSITE_UNANCHORED,,two_owner_pair_closure,unstable_resonance_rows,pending downstream hadron CR,route_class suggests baryon/meson/resonance family
QP093A-0299,unstable_resonance_rows,closed_loop_parent,12+12,3,neutral,0,CLOSED_SCALAR_LOOP,CLOSED_LOOP_WRITE,126000,125250.00,PDG_ANCHORED,Higgs (H),closed_scalar_loop_parent,M − D²/R = 125.25 GeV,known_match column + CR269,Higgs via closed-loop scratch identity
QP093A-0300,carrier_only_rows,carrier_only,18,3,neutral,0,TENSOR_CARRIER,CLOSED_CARRIER_SUPPORT,18,0,PDG_ANCHORED,graviton,T13_named_carrier,partition 18 carrier,Vol II.1 §9.5,operator_class=TENSOR_CARRIER
QP093A-0301,carrier_only_rows,carrier_only,1,3,neutral,0,ROAD_LIGHT_CARRIER,CLOSED_CARRIER_SUPPORT,0,0,PDG_ANCHORED,photon,T13_named_carrier,partition 1 carrier,Vol II.1 §9.5,operator_class=ROAD_LIGHT_CARRIER
QP093A-0302,carrier_only_rows,carrier_only,9,3,neutral,0,WEAK_VECTOR_CARRIER,CLOSED_CARRIER_SUPPORT,9,0,PDG_ANCHORED,W,T13_named_carrier,partition 9 carrier,Vol II.1 §9.5,operator_class=WEAK_VECTOR_CARRIER
QP093A-0303,carrier_only_rows,carrier_only,81,3,neutral,0,NEUTRAL_VECTOR_CARRIER,CLOSED_CARRIER_SUPPORT,81,0,PDG_ANCHORED,Z,T13_named_carrier,partition 81 carrier,Vol II.1 §9.5,operator_class=NEUTRAL_VECTOR_CARRIER
QP093A-0304,carrier_only_rows,carrier_only,8,3,neutral,0,COLOR_OWNER_CARRIER,CLOSED_CARRIER_SUPPORT,8,0,PDG_ANCHORED,gluon,T13_named_carrier,partition 8 carrier,Vol II.1 §9.5,operator_class=COLOR_OWNER_CARRIER
QP093A-0305,carrier_only_rows,carrier_only,1,3,neutral,0,A_FIELD_CARRIER,CLOSED_CARRIER_SUPPORT,0,0,SAM_ORPHAN,,SAM_accumulation_field_carrier,A(r) = r_s/r kernel carrier,Vol I §2 + Vol II.1 §9.5,SAM gravity carrier; not a PDG particle
QP093A-0306,hidden_source_support_rows,hidden_support,1,3,positive,1,SOURCE_SUPPORT_PACKET,SOURCE_SUPPORT_ONLY,1.006944444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444,0,SAM_ORPHAN,,lifted_connector,SOURCE_SUPPORT_PACKET at partition 1,Vol II.1 §9.5,"M_native = L_p = p + p²/R²; connector-fee row, not particle"
QP093A-0307,hidden_source_support_rows,hidden_support,2,3,positive,2,SOURCE_SUPPORT_PACKET,SOURCE_SUPPORT_ONLY,2.027777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777778,0,SAM_ORPHAN,,lifted_connector,SOURCE_SUPPORT_PACKET at partition 2,Vol II.1 §9.5,"M_native = L_p = p + p²/R²; connector-fee row, not particle"
QP093A-0308,hidden_source_support_rows,hidden_support,3,3,positive,3,SOURCE_SUPPORT_PACKET,SOURCE_SUPPORT_ONLY,3.062499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,0,SAM_ORPHAN,,lifted_connector,SOURCE_SUPPORT_PACKET at partition 3,Vol II.1 §9.5,"M_native = L_p = p + p²/R²; connector-fee row, not particle"
QP093A-0309,hidden_source_support_rows,hidden_support,4,3,positive,4,SOURCE_SUPPORT_PACKET,SOURCE_SUPPORT_ONLY,4.111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111112,0,SAM_ORPHAN,,lifted_connector,SOURCE_SUPPORT_PACKET at partition 4,Vol II.1 §9.5,"M_native = L_p = p + p²/R²; connector-fee row, not particle"
QP093A-0310,hidden_source_support_rows,hidden_support,6,3,positive,6,SOURCE_SUPPORT_PACKET,SOURCE_SUPPORT_ONLY,6.250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002,0,SAM_ORPHAN,,lifted_connector,SOURCE_SUPPORT_PACKET at partition 6,Vol II.1 §9.5,"M_native = L_p = p + p²/R²; connector-fee row, not particle"
QP093A-0311,hidden_source_support_rows,hidden_support,8,3,positive,8,SOURCE_SUPPORT_PACKET,SOURCE_SUPPORT_ONLY,8.444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444448,0,SAM_ORPHAN,,lifted_connector,SOURCE_SUPPORT_PACKET at partition 8,Vol II.1 §9.5,"M_native = L_p = p + p²/R²; connector-fee row, not particle"
QP093A-0312,hidden_source_support_rows,hidden_support,9,3,positive,9,SOURCE_SUPPORT_PACKET,SOURCE_SUPPORT_ONLY,9.5625,0,SAM_ORPHAN,,lifted_connector,SOURCE_SUPPORT_PACKET at partition 9,Vol II.1 §9.5,"M_native = L_p = p + p²/R²; connector-fee row, not particle"
QP093A-0313,hidden_source_support_rows,hidden_support,12,3,positive,12,SOURCE_SUPPORT_PACKET,SOURCE_SUPPORT_ONLY,13.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,SAM_ORPHAN,,lifted_connector,SOURCE_SUPPORT_PACKET at partition 12,Vol II.1 §9.5,"M_native = L_p = p + p²/R²; connector-fee row, not particle"
QP093A-0314,rejected_fake_closures,fake_closure,1,0,neutral,0,DIRECT_QA_AS_MASS,REJECT_DIRECT_QA_AS_MASS,0,0,REJECTED,,rejected_by_CR252,REJECT_DIRECT_QA_AS_MASS,CR252 filtering,closure_status=REJECT_DIRECT_QA_AS_MASS
QP093A-0315,rejected_fake_closures,fake_closure,1,0,neutral,0,PROMOTE_TENSOR_CARRIER,REJECT_CARRIER_PROMOTION,0,0,REJECTED,,rejected_by_CR252,REJECT_CARRIER_PROMOTION,CR252 filtering,closure_status=REJECT_CARRIER_PROMOTION
QP093A-0316,rejected_fake_closures,fake_closure,1,0,neutral,0,SKIP_LEDGER_COMPRESSION,REJECT_NO_COMPRESSION,0,0,REJECTED,,rejected_by_CR252,REJECT_NO_COMPRESSION,CR252 filtering,closure_status=REJECT_NO_COMPRESSION
QP093A-0317,rejected_fake_closures,fake_closure,1,0,neutral,0,RANDOM_ROUTE_CLOSURE,REJECT_RANDOM_CLOSURE,0,0,REJECTED,,rejected_by_CR252,REJECT_RANDOM_CLOSURE,CR252 filtering,closure_status=REJECT_RANDOM_CLOSURE
